Id_comanda,Niu_client,Niu_repartidor,Facultad_destino,Facultat_Origen,Precio,Tipo,Articulo,fecha_inicio,fecha_entrega,Estado
847,1,2,ciencias,medicina,1.05,Tienda,Auriculares inalámbricos,2023-03-30 19:38:58,2023-03-30 20:44:25,espera
848,1,2,ingenieria,comunicacion,0.0,Biblioteca,Título de libro,2023-11-07 10:51:15,2023-11-07 13:19:36,finalizado
849,1,2,comunicacion,comunicacion,12.67,Comida,Pasta carbonara,2023-03-08 18:34:45,2023-03-08 20:18:48,espera
850,1,2,ingenieria,ciencias politicas,22.41,Comida,Poke bowl,2023-04-16 15:37:49,2023-04-16 18:07:19,finalizado
851,1,2,medicina,medicina,3.23,Tienda,Mochila,2023-11-08 04:22:57,2023-11-08 07:13:35,espera
852,1,2,comunicacion,doctorado,6.61,Comida,Albóndigas,2023-09-11 15:15:45,2023-09-11 15:59:50,finalizado
853,1,2,doctorado,ciencias,9.57,Comida,Tostadas con aguacate,2023-01-21 23:09:40,2023-01-22 03:03:43,finalizado
854,1,2,doctorado,traduccion,13.12,Comida,Tarta de manzana,2023-10-24 01:29:41,2023-10-24 01:29:41,activo
855,1,2,comunicacion,ciencias,18.5,Comida,Pizza 4 quesos,2023-05-24 12:55:03,2023-05-24 14:35:08,activo
856,1,2,ciencias politicas,filosofia,1.83,Tienda,Caja de herramientas,2023-11-17 18:06:15,2023-11-17 18:50:15,activo
857,1,2,psicologia,traduccion,7.88,Comida,Crepes,2023-01-06 00:13:32,2023-01-06 02:43:36,activo
858,1,2,traduccion,traduccion,11.36,Comida,Ramen,2023-10-14 12:52:26,2023-10-14 12:59:30,activo
859,1,2,comunicacion,medicina,1.34,Tienda,Papel,2023-09-11 11:11:58,2023-09-11 15:36:09,activo
860,1,2,economia,comunicacion,15.73,Comida,Chili con carne,2023-04-10 09:51:21,2023-04-10 10:26:07,activo
861,1,2,ciencias politicas,doctorado,0.0,Biblioteca,Artículo académico,2023-09-25 13:34:47,2023-09-25 17:16:01,espera
862,1,2,ciencias politicas,filosofia,5.24,Tienda,Impresora,2023-01-11 12:52:28,2023-01-11 18:09:20,finalizado
863,1,2,filosofia,doctorado,0.0,Biblioteca,Revista,2023-07-09 07:56:48,2023-07-09 08:17:52,finalizado
864,1,2,economia,traduccion,20.34,Comida,Crepes,2023-05-22 15:58:01,2023-05-22 17:49:27,finalizado
865,1,2,veterinaria,traduccion,11.38,Comida,Sushi,2023-04-24 11:12:07,2023-04-24 11:49:21,espera
866,1,2,comunicacion,biociencias,14.67,Comida,Crepes,2023-06-03 06:59:04,2023-06-03 08:35:04,finalizado
867,1,2,filosofia,economia,21.71,Comida,Tacos,2023-10-05 20:52:45,2023-10-05 22:58:36,finalizado
868,1,2,psicologia,veterinaria,0.0,Biblioteca,Libro,2023-03-09 01:06:54,2023-03-09 01:23:16,finalizado
869,1,2,traduccion,derecho,14.15,Comida,Pollo al curry,2023-03-21 16:38:53,2023-03-21 17:09:05,activo
870,1,2,ciencias,ciencias politicas,15.17,Comida,Chili con carne,2023-08-20 17:23:06,2023-08-20 18:20:45,activo
871,1,2,medicina,doctorado,15.22,Comida,Empanadas,2023-05-14 08:18:59,2023-05-14 08:34:06,finalizado
872,1,2,doctorado,veterinaria,16.45,Comida,Ensalada de frutas,2023-08-01 17:43:19,2023-08-01 17:43:19,finalizado
873,1,2,ciencias politicas,biociencias,0.0,Biblioteca,Revista,2023-05-15 22:09:15,2023-05-16 03:06:21,finalizado
874,1,2,derecho,biociencias,16.76,Comida,Albóndigas,2023-04-26 01:36:44,2023-04-26 01:37:58,finalizado
875,1,2,doctorado,ciencias politicas,15.69,Comida,Bagel,2023-10-25 04:41:48,2023-10-25 04:41:48,espera
876,1,2,traduccion,derecho,0.0,Biblioteca,Guía,2023-10-30 22:57:45,2023-10-31 01:25:49,finalizado
877,1,2,derecho,derecho,11.75,Comida,Paella,2023-11-19 08:34:33,2023-11-19 09:08:49,finalizado
878,1,2,medicina,veterinaria,13.12,Comida,Wrap de pollo,2023-07-25 09:58:51,2023-07-25 09:58:51,finalizado
879,1,2,psicologia,ingenieria,0.0,Biblioteca,Revista,2023-10-17 02:11:06,2023-10-17 02:11:06,finalizado
880,1,2,ingenieria,traduccion,9.19,Comida,Bagel,2023-04-13 06:58:50,2023-04-13 06:58:50,finalizado
881,1,2,economia,traduccion,7.46,Tienda,Impresora,2023-08-22 13:11:41,2023-08-22 15:46:28,finalizado
882,1,2,medicina,veterinaria,17.84,Comida,Sopa de miso,2023-05-20 21:58:46,2023-05-20 23:45:11,activo
883,1,2,doctorado,psicologia,0.0,Biblioteca,Título de libro,2023-07-16 17:33:43,2023-07-16 17:44:29,activo
884,1,2,veterinaria,ciencias,0.0,Biblioteca,Artículo académico,2023-08-21 12:42:40,2023-08-21 15:30:22,activo
885,1,2,traduccion,derecho,20.11,Comida,Tarta de manzana,2023-01-10 15:21:32,2023-01-10 18:57:34,activo
886,1,2,ciencias politicas,ciencias politicas,8.46,Comida,Albóndigas,2023-08-04 17:07:02,2023-08-04 17:59:31,finalizado
887,1,2,medicina,psicologia,12.23,Comida,Pasta carbonara,2023-03-28 19:36:49,2023-03-28 20:49:16,finalizado
888,1,2,comunicacion,veterinaria,17.17,Comida,Hot dog,2023-01-11 17:13:15,2023-01-11 17:19:49,espera
889,1,2,ciencias politicas,biociencias,13.69,Comida,Albóndigas,2023-04-17 17:54:15,2023-04-17 17:54:15,finalizado
890,1,2,filosofia,veterinaria,22.18,Comida,Pizza 4 quesos,2023-07-06 21:54:57,2023-07-06 23:00:28,finalizado
891,1,2,traduccion,derecho,5.53,Tienda,Caja de herramientas,2023-08-01 18:01:59,2023-08-01 19:47:43,espera
892,1,2,filosofia,derecho,21.16,Comida,Sopa de miso,2023-01-14 08:26:38,2023-01-14 08:26:38,finalizado
893,1,2,medicina,traduccion,5.87,Tienda,Cámara web,2023-11-03 21:34:07,2023-11-04 05:02:20,finalizado
894,1,2,veterinaria,derecho,0.0,Biblioteca,Libro,2023-08-04 11:50:28,2023-08-04 14:15:23,finalizado
895,1,2,ciencias,biociencias,23.98,Comida,Tostadas con aguacate,2023-11-17 14:56:23,2023-11-17 14:56:23,finalizado
896,1,2,derecho,traduccion,0.0,Biblioteca,Libro,2023-10-09 21:57:56,2023-10-09 23:08:59,espera
897,1,2,comunicacion,ingenieria,9.38,Comida,Ensalada de frutas,2023-05-03 06:54:44,2023-05-03 09:43:47,activo
898,1,2,doctorado,filosofia,22.8,Comida,Tostadas con aguacate,2023-08-14 06:02:40,2023-08-14 06:07:09,finalizado
899,1,2,ciencias,doctorado,20.98,Comida,Tarta de manzana,2023-08-17 12:08:50,2023-08-17 15:08:22,finalizado
900,1,2,comunicacion,filosofia,5.45,Comida,Pasta carbonara,2023-04-26 10:34:06,2023-04-26 13:35:35,finalizado
901,1,2,psicologia,doctorado,20.24,Comida,Chili con carne,2023-04-25 14:06:25,2023-04-25 16:36:42,finalizado
902,1,2,psicologia,doctorado,8.27,Comida,Poke bowl,2023-10-27 15:16:29,2023-10-27 16:32:41,activo
903,1,2,ciencias,derecho,16.65,Comida,Wrap de pollo,2023-01-21 08:41:04,2023-01-21 09:28:49,espera
904,1,2,derecho,psicologia,0.0,Biblioteca,Revista,2023-02-13 13:29:54,2023-02-13 17:23:41,finalizado
905,1,2,economia,medicina,0.0,Biblioteca,Guía,2023-05-07 00:18:18,2023-05-07 03:10:20,finalizado
906,1,2,filosofia,biociencias,7.81,Comida,Hamburguesa,2023-03-02 17:39:01,2023-03-02 17:39:01,finalizado
907,1,2,ciencias politicas,medicina,7.73,Comida,Fish and chips,2023-11-02 09:37:49,2023-11-02 09:37:49,activo
908,1,2,ciencias,doctorado,18.91,Comida,Empanadas,2023-09-25 10:35:29,2023-09-25 11:41:48,finalizado
909,1,2,comunicacion,traduccion,0.0,Biblioteca,Revista,2023-10-12 23:59:41,2023-10-13 04:03:14,espera
910,1,2,ciencias,ciencias politicas,23.38,Comida,Pasta carbonara,2023-07-03 03:50:56,2023-07-03 04:37:05,finalizado
911,1,2,ciencias politicas,ingenieria,18.76,Comida,Ramen,2023-05-30 03:03:40,2023-05-30 04:29:58,activo
912,1,2,doctorado,medicina,1.32,Tienda,Impresora,2023-02-15 15:52:25,2023-02-15 17:08:27,activo
913,1,2,medicina,derecho,0.0,Biblioteca,Enciclopedia,2023-05-06 00:06:15,2023-05-06 00:59:46,finalizado
914,1,2,ciencias,psicologia,7.17,Tienda,Lámpara de escritorio,2023-06-26 14:02:26,2023-06-26 14:08:08,finalizado
915,1,2,derecho,ingenieria,5.48,Comida,Albóndigas,2023-09-19 21:09:43,2023-09-19 21:10:34,activo
916,1,2,veterinaria,ingenieria,0.0,Biblioteca,Libro,2023-08-28 07:13:10,2023-08-28 08:22:18,finalizado
917,1,2,ingenieria,ciencias politicas,1.06,Tienda,Papel,2023-09-20 20:45:06,2023-09-21 01:31:22,activo
918,1,2,veterinaria,filosofia,24.87,Comida,Tarta de manzana,2023-10-15 21:09:59,2023-10-15 22:07:04,finalizado
919,1,2,derecho,doctorado,0.0,Biblioteca,Artículo académico,2023-09-25 04:06:20,2023-09-25 08:43:14,espera
920,1,2,ingenieria,veterinaria,22.3,Comida,Fish and chips,2023-01-19 14:44:38,2023-01-19 16:16:42,finalizado
921,1,2,medicina,economia,0.0,Biblioteca,Revista,2023-08-21 21:26:08,2023-08-21 23:01:59,finalizado
922,1,2,derecho,comunicacion,18.36,Comida,Sopa de miso,2023-08-02 10:45:51,2023-08-02 12:09:47,finalizado
923,1,2,ciencias,ingenieria,13.73,Comida,Sopa de miso,2023-10-29 06:37:00,2023-10-29 06:37:00,espera
924,1,2,ingenieria,doctorado,10.14,Comida,Burritos,2023-09-20 01:57:36,2023-09-20 05:45:04,finalizado
925,1,2,ciencias politicas,comunicacion,0.0,Biblioteca,Enciclopedia,2023-10-30 04:00:49,2023-10-30 04:20:27,finalizado
926,1,2,traduccion,ciencias,1.29,Tienda,Maletín ejecutivo,2023-01-24 12:34:39,2023-01-24 15:39:30,finalizado
927,1,2,economia,derecho,8.96,Comida,Hot dog,2023-04-20 03:46:50,2023-04-20 06:08:25,finalizado
928,1,2,ciencias politicas,veterinaria,9.67,Comida,Hot dog,2023-06-13 09:35:14,2023-06-13 09:35:14,espera
929,1,2,ciencias politicas,psicologia,23.14,Comida,Ceviche,2023-10-21 09:58:57,2023-10-21 09:58:57,finalizado
930,1,2,economia,medicina,5.46,Comida,Wrap de pollo,2023-06-17 00:07:44,2023-06-17 00:30:53,espera
931,1,2,veterinaria,traduccion,6.97,Tienda,Caja de herramientas,2023-03-09 14:14:10,2023-03-09 17:16:08,finalizado
932,1,2,ciencias politicas,economia,21.3,Comida,Sushi,2023-01-08 17:02:44,2023-01-08 17:12:54,finalizado
933,1,2,medicina,medicina,18.62,Comida,Tacos,2023-01-25 14:21:04,2023-01-25 17:21:02,finalizado
934,1,2,comunicacion,ciencias politicas,0.0,Biblioteca,Revista,2023-08-02 09:33:36,2023-08-02 10:55:57,finalizado
935,1,2,ingenieria,doctorado,7.19,Tienda,Auriculares inalámbricos,2023-08-05 16:17:51,2023-08-05 17:15:43,finalizado
936,1,2,doctorado,veterinaria,5.1,Comida,Hamburguesa,2023-03-05 02:30:16,2023-03-05 03:04:53,finalizado
937,1,2,ingenieria,doctorado,7.88,Comida,Pollo a la parrilla,2023-03-18 20:44:13,2023-03-18 21:15:43,finalizado
938,1,2,psicologia,ciencias,17.72,Comida,Calzone,2023-10-19 06:44:02,2023-10-19 07:23:25,finalizado
939,1,2,ciencias politicas,doctorado,6.77,Comida,Sándwich de pollo,2023-05-03 20:06:37,2023-05-03 21:07:42,finalizado
940,1,2,doctorado,economia,24.32,Comida,Sándwich de pollo,2023-03-18 23:11:35,2023-03-18 23:11:35,activo
941,1,2,traduccion,doctorado,6.17,Tienda,Papel,2023-10-26 03:41:22,2023-10-26 04:22:38,finalizado
942,1,2,medicina,filosofia,12.43,Comida,Pollo a la parrilla,2023-04-29 04:41:34,2023-04-29 06:10:51,finalizado
943,1,2,economia,veterinaria,3.53,Tienda,Cámara web,2023-04-01 06:11:40,2023-04-01 06:47:38,activo
944,1,2,ciencias,medicina,8.06,Comida,Hamburguesa,2023-06-24 22:15:29,2023-06-25 00:25:47,finalizado
945,1,2,veterinaria,doctorado,3.19,Tienda,Posits,2023-03-05 01:09:39,2023-03-05 08:16:34,finalizado
946,1,2,biociencias,psicologia,19.96,Comida,Pollo al curry,2023-01-24 23:03:54,2023-01-25 00:20:34,finalizado
947,1,2,doctorado,doctorado,10.55,Comida,Paella,2023-01-27 13:52:54,2023-01-27 14:43:47,activo
948,1,2,ciencias politicas,medicina,3.92,Tienda,Altavoces Bluetooth,2023-11-20 12:55:33,2023-11-20 15:48:16,activo
949,1,2,doctorado,traduccion,6.36,Comida,Sopa de miso,2023-03-06 08:07:39,2023-03-06 08:46:21,activo
950,1,2,filosofia,doctorado,6.06,Tienda,Botella de agua,2023-02-01 22:24:32,2023-02-02 07:09:12,finalizado
951,1,2,psicologia,filosofia,9.97,Comida,Sopa de miso,2023-05-16 19:54:20,2023-05-16 22:48:17,finalizado
952,1,2,ciencias politicas,traduccion,20.84,Comida,Pizza 4 quesos,2023-11-26 03:44:21,2023-11-26 04:42:39,finalizado
953,1,2,traduccion,ciencias politicas,18.65,Comida,Tarta de manzana,2023-07-05 00:28:33,2023-07-05 00:54:53,finalizado
954,1,2,filosofia,filosofia,13.13,Comida,Tortilla española,2023-08-11 14:43:13,2023-08-11 15:20:34,activo
955,1,2,filosofia,veterinaria,9.41,Comida,Poke bowl,2023-10-01 14:22:37,2023-10-01 14:22:37,finalizado
956,1,2,biociencias,derecho,9.67,Comida,Ramen,2023-04-30 21:54:11,2023-04-30 22:23:49,finalizado
957,1,2,psicologia,psicologia,5.7,Comida,Albóndigas,2023-02-21 05:25:52,2023-02-21 05:50:17,activo
958,1,2,economia,derecho,22.4,Comida,Wrap de pollo,2023-03-18 03:28:56,2023-03-18 06:18:41,finalizado
959,1,2,biociencias,ingenieria,23.6,Comida,Hamburguesa,2023-02-02 16:39:34,2023-02-02 17:09:15,activo
960,1,2,economia,derecho,0.0,Biblioteca,Artículo académico,2023-06-20 18:13:00,2023-06-20 18:56:37,finalizado
961,1,2,ciencias politicas,psicologia,13.1,Comida,Poke bowl,2023-08-26 06:31:08,2023-08-26 06:31:08,finalizado
962,1,2,biociencias,psicologia,23.62,Comida,Hamburguesa,2023-10-25 08:01:32,2023-10-25 08:01:32,activo
963,1,2,ingenieria,derecho,21.86,Comida,Sopa de miso,2023-08-20 21:42:39,2023-08-20 21:42:39,finalizado
964,1,2,veterinaria,veterinaria,5.22,Comida,Tiramisú,2023-08-21 14:28:00,2023-08-21 15:16:50,activo
965,1,2,ciencias,ciencias politicas,14.24,Comida,Fish and chips,2023-10-04 11:38:30,2023-10-04 12:16:03,activo
966,1,2,economia,economia,0.0,Biblioteca,Artículo académico,2023-02-02 22:53:54,2023-02-03 01:41:22,finalizado
967,1,2,veterinaria,ciencias,9.73,Tienda,Teclado inalámbrico,2023-09-14 20:50:51,2023-09-14 21:39:06,activo
968,1,2,derecho,derecho,24.95,Comida,Poke bowl,2023-04-06 05:34:56,2023-04-06 05:41:07,activo
969,1,2,doctorado,psicologia,19.77,Comida,Poke bowl,2023-11-12 06:08:42,2023-11-12 06:49:00,finalizado
970,1,2,derecho,economia,9.69,Comida,Pollo a la parrilla,2023-05-18 11:46:18,2023-05-18 12:26:55,activo
971,1,2,veterinaria,filosofia,1.37,Tienda,Maletín ejecutivo,2023-04-03 12:46:41,2023-04-03 15:03:08,activo
972,1,2,derecho,psicologia,6.4,Comida,Paella,2023-09-01 00:06:33,2023-09-01 00:52:12,activo
973,1,2,biociencias,veterinaria,0.0,Biblioteca,Guía,2023-09-08 18:03:08,2023-09-08 18:23:47,finalizado
974,1,2,derecho,biociencias,21.41,Comida,Burritos,2023-04-01 16:45:17,2023-04-01 19:01:47,finalizado
975,1,2,filosofia,veterinaria,0.0,Biblioteca,Enciclopedia,2023-10-16 17:34:22,2023-10-16 18:51:28,activo
976,1,2,biociencias,medicina,7.66,Comida,Sopa de miso,2023-09-14 06:14:13,2023-09-14 07:01:14,finalizado
977,1,2,psicologia,ciencias politicas,9.13,Comida,Hot dog,2023-10-13 08:39:21,2023-10-13 08:39:21,activo
978,1,2,biociencias,economia,19.65,Comida,Tiramisú,2023-05-26 22:51:22,2023-05-26 23:05:28,finalizado
979,1,2,biociencias,ciencias politicas,0.0,Biblioteca,Revista,2023-06-20 23:59:57,2023-06-21 01:39:43,finalizado
980,1,2,derecho,derecho,19.86,Comida,Fish and chips,2023-02-09 10:27:54,2023-02-09 10:40:45,activo
981,1,2,psicologia,ciencias,7.84,Tienda,Impresora,2023-05-04 15:06:09,2023-05-04 17:27:22,finalizado
982,1,2,doctorado,medicina,8.92,Comida,Pizza 4 quesos,2023-11-02 18:53:12,2023-11-02 18:54:53,finalizado
983,1,2,medicina,ingenieria,9.63,Comida,Sopa de miso,2023-03-12 07:28:18,2023-03-12 07:28:18,finalizado
984,1,2,ciencias politicas,economia,11.77,Comida,Pollo al curry,2023-09-11 13:51:28,2023-09-11 13:51:28,espera
985,1,2,doctorado,psicologia,0.0,Biblioteca,Guía,2023-02-20 08:45:42,2023-02-20 13:27:33,espera
986,1,2,economia,filosofia,24.43,Comida,Ensalada de frutas,2023-02-05 13:16:09,2023-02-05 16:42:28,espera
987,1,2,veterinaria,traduccion,23.28,Comida,Ensalada de frutas,2023-06-11 03:17:42,2023-06-11 04:00:53,finalizado
988,1,2,psicologia,veterinaria,1.01,Tienda,Bolsa térmica,2023-06-16 02:06:21,2023-06-16 20:20:59,activo
989,1,2,psicologia,traduccion,0.0,Biblioteca,Guía,2023-09-01 18:01:22,2023-09-01 20:11:36,finalizado
990,1,2,psicologia,ingenieria,18.54,Comida,Pollo a la parrilla,2023-10-05 05:48:03,2023-10-05 08:33:04,finalizado
991,1,2,ingenieria,medicina,16.87,Comida,Burritos,2023-11-05 01:53:01,2023-11-05 05:07:22,finalizado
992,1,2,psicologia,ciencias,9.07,Tienda,Maletín ejecutivo,2023-11-11 17:41:33,2023-11-11 17:57:28,activo
993,1,2,economia,economia,19.33,Comida,Pollo al curry,2023-06-03 08:13:17,2023-06-03 08:13:17,finalizado
994,1,2,doctorado,derecho,23.17,Comida,Pollo a la parrilla,2023-01-19 03:09:46,2023-01-19 03:09:46,finalizado
995,1,2,traduccion,medicina,0.0,Biblioteca,Libro,2023-11-09 12:27:02,2023-11-09 12:52:45,finalizado
996,1,2,ciencias,filosofia,9.89,Comida,Pollo a la parrilla,2023-10-07 17:45:54,2023-10-07 17:53:14,activo
997,1,2,ciencias politicas,ciencias,19.19,Comida,Pollo al curry,2023-02-26 02:09:22,2023-02-26 02:09:22,finalizado
998,1,2,economia,economia,10.19,Comida,Tortilla española,2023-01-30 20:34:16,2023-01-30 20:34:16,espera
999,1,2,ingenieria,filosofia,0.0,Biblioteca,Libro,2023-09-07 14:41:53,2023-09-07 17:55:30,activo
1000,1,2,veterinaria,ciencias,12.79,Comida,Ceviche,2023-09-28 15:52:03,2023-09-28 16:26:21,finalizado
1001,1,2,derecho,ciencias,12.14,Comida,Ensalada de frutas,2023-02-01 21:49:54,2023-02-01 21:59:00,finalizado
1002,1,2,ciencias,traduccion,24.82,Comida,Bagel,2023-03-25 18:38:54,2023-03-25 21:08:12,finalizado
1003,1,2,ciencias,ingenieria,0.0,Biblioteca,Artículo académico,2023-06-14 18:20:44,2023-06-14 20:35:35,finalizado
1004,1,2,filosofia,economia,17.05,Comida,Paella,2023-01-20 14:17:45,2023-01-20 14:29:45,activo
1005,1,2,economia,psicologia,0.0,Biblioteca,Enciclopedia,2023-05-12 18:14:54,2023-05-13 00:46:10,finalizado
1006,1,2,veterinaria,psicologia,22.97,Comida,Wrap de pollo,2023-10-21 07:26:27,2023-10-21 10:18:06,activo
1007,1,2,medicina,doctorado,6.14,Comida,Empanadas,2023-09-30 22:05:23,2023-09-30 22:05:23,finalizado
1008,1,2,doctorado,ciencias,23.69,Comida,Sushi,2023-03-27 06:18:57,2023-03-27 06:58:37,finalizado
1009,1,2,medicina,traduccion,8.95,Comida,Ensalada de frutas,2023-03-12 22:14:44,2023-03-12 23:46:18,activo
1010,1,2,psicologia,veterinaria,4.44,Tienda,Auriculares inalámbricos,2023-08-26 11:46:31,2023-08-26 12:57:59,espera
1011,1,2,economia,ciencias politicas,16.37,Comida,Pasta carbonara,2023-10-16 05:55:50,2023-10-16 06:22:01,finalizado
1012,1,2,veterinaria,psicologia,15.44,Comida,Wrap de pollo,2023-10-09 02:44:21,2023-10-09 03:16:24,finalizado
1013,1,2,ciencias politicas,veterinaria,0.0,Biblioteca,Artículo académico,2023-05-23 00:20:27,2023-05-23 00:56:18,finalizado
1014,1,2,traduccion,medicina,0.0,Biblioteca,Enciclopedia,2023-06-22 19:57:40,2023-06-22 20:42:24,finalizado
1015,1,2,economia,derecho,19.82,Comida,Empanadas,2023-08-22 23:15:38,2023-08-23 00:12:23,finalizado
1016,1,2,ciencias,ingenieria,1.55,Tienda,Estación de carga,2023-02-18 13:44:17,2023-02-18 17:37:27,finalizado
1017,1,2,medicina,ciencias,0.0,Biblioteca,Revista,2023-09-19 03:59:24,2023-09-19 04:02:58,finalizado
1018,1,2,comunicacion,medicina,8.26,Tienda,Cámara web,2023-10-01 20:04:21,2023-10-01 23:07:42,activo
1019,1,2,filosofia,ingenieria,6.01,Comida,Burritos,2023-03-20 13:48:54,2023-03-20 13:48:54,finalizado
1020,1,2,derecho,economia,22.16,Comida,Burritos,2023-05-17 21:46:11,2023-05-17 23:19:31,finalizado
1021,1,2,traduccion,ingenieria,8.58,Tienda,Papel,2023-11-12 15:07:33,2023-11-12 16:11:26,finalizado
1022,1,2,traduccion,derecho,6.62,Tienda,Papel,2023-01-20 18:06:32,2023-01-21 07:45:31,finalizado
1023,1,2,ciencias politicas,biociencias,0.0,Biblioteca,Revista,2023-02-16 10:37:23,2023-02-16 17:40:37,activo
1024,1,2,comunicacion,ingenieria,7.9,Tienda,Cámara web,2023-05-10 15:53:43,2023-05-10 15:56:51,finalizado
1025,1,2,filosofia,biociencias,2.12,Tienda,Caja de herramientas,2023-06-17 03:27:26,2023-06-17 19:00:10,espera
1026,1,2,psicologia,traduccion,20.89,Comida,Pollo al curry,2023-02-12 20:58:55,2023-02-12 21:43:09,espera
1027,1,2,veterinaria,traduccion,6.36,Comida,Pollo a la parrilla,2023-01-09 20:26:56,2023-01-09 20:41:53,activo
1028,1,2,derecho,doctorado,18.41,Comida,Tortilla española,2023-03-27 13:48:11,2023-03-27 14:54:10,activo
1029,1,2,ciencias,doctorado,19.58,Comida,Calzone,2023-10-14 03:29:17,2023-10-14 04:29:34,finalizado
1030,1,2,medicina,medicina,8.91,Comida,Empanadas,2023-06-13 19:53:42,2023-06-13 20:13:00,finalizado
1031,1,2,filosofia,ingenieria,17.69,Comida,Tiramisú,2023-03-04 09:16:25,2023-03-04 09:22:53,finalizado
1032,1,2,comunicacion,derecho,22.99,Comida,Bagel,2023-06-23 22:37:53,2023-06-23 23:26:02,finalizado
1033,1,2,filosofia,derecho,3.51,Tienda,Altavoces Bluetooth,2023-08-22 03:26:13,2023-08-22 06:01:54,finalizado
1034,1,2,ciencias politicas,ingenieria,6.25,Tienda,Teclado inalámbrico,2023-07-16 16:12:58,2023-07-17 02:39:23,activo
1035,1,2,medicina,medicina,22.67,Comida,Tacos,2023-02-22 15:22:40,2023-02-22 15:43:05,activo
1036,1,2,doctorado,comunicacion,10.61,Comida,Paella,2023-08-16 16:35:34,2023-08-16 16:35:34,finalizado
1037,1,2,ingenieria,filosofia,0.0,Biblioteca,Artículo académico,2023-03-23 18:35:45,2023-03-23 20:52:30,activo
1038,1,2,filosofia,biociencias,11.82,Comida,Ceviche,2023-01-22 12:34:54,2023-01-22 14:52:59,finalizado
1039,1,2,ingenieria,ciencias,22.72,Comida,Tortilla española,2023-08-19 20:06:22,2023-08-19 20:44:01,finalizado
1040,1,2,medicina,comunicacion,17.6,Comida,Pizza 4 quesos,2023-02-13 13:12:46,2023-02-13 13:29:44,finalizado
1041,1,2,traduccion,ciencias politicas,5.12,Comida,Pizza 4 quesos,2023-05-11 07:54:31,2023-05-11 07:54:31,finalizado
1042,1,2,psicologia,ciencias politicas,23.67,Comida,Sushi,2023-05-19 11:54:42,2023-05-19 14:30:53,activo
1043,1,2,traduccion,derecho,17.95,Comida,Tarta de manzana,2023-09-17 10:32:23,2023-09-17 12:19:26,activo
1044,1,2,veterinaria,ciencias politicas,13.98,Comida,Tarta de manzana,2023-07-31 02:42:29,2023-07-31 02:53:11,finalizado
1045,1,2,veterinaria,filosofia,5.63,Tienda,Auriculares inalámbricos,2023-09-09 06:10:52,2023-09-09 10:29:53,finalizado
1046,1,2,derecho,traduccion,8.87,Comida,Pasta carbonara,2023-01-18 13:19:24,2023-01-18 14:53:41,activo
1047,1,2,veterinaria,ingenieria,6.0,Comida,Ramen,2023-08-03 09:33:11,2023-08-03 10:50:37,finalizado
1048,1,2,veterinaria,comunicacion,7.15,Tienda,Auriculares inalámbricos,2023-01-17 10:04:26,2023-01-17 10:14:52,finalizado
1049,1,2,comunicacion,medicina,17.85,Comida,Wrap de pollo,2023-07-05 10:27:39,2023-07-05 10:27:39,activo
1050,1,2,ciencias politicas,filosofia,15.98,Comida,Hot dog,2023-07-10 08:56:08,2023-07-10 09:07:47,finalizado
